TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
BRSR6;11,80;10,52;5,19;0,45;0,03;31,32;5,59;4,93;4,57;4,81;;;0,26;2,73;-0,03;2,06;8,58;0,59;;0,07;0,93;0,12;15,28;-6,05;16.940.399,00;26,49;2,27;-1,28;5.078.128.583,03
BRST3;2,94;1,33;11,11;0,83;0,32;42,40;14,96;8,46;6,28;11,31;5,03;0,66;0,94;3,18;-0,44;1,54;7,44;2,86;5,71;0,38;0,62;0,34;41,71;35,66;538.778,10;3,56;0,26;-0,94;1.287.742.158,78
BSEV3;9,00;;10,22;-10,84;0,78;26,77;17,92;5,55;3,17;5,46;2,30;;0,57;-1,59;-1,13;0,39;-106,05;7,59;30,90;-0,07;1,07;1,37;10,88;;;-0,83;0,88;-0,06;9.183.864.834,00
BSLI3;9,20;4,49;5,54;1,12;0,06;35,96;11,12;7,43;3,70;3,74;;;0,41;-2,27;-0,06;0,11;20,28;1,08;;0,05;0,95;0,15;23,49;15,97;82.661,52;8,20;1,66;0,00;4.522.683.984,50
BSLI4;9,50;4,78;5,72;1,16;0,06;35,96;11,12;7,43;3,82;3,74;;;0,42;-2,35;-0,06;0,11;20,28;1,08;;0,05;0,95;0,15;23,49;15,97;32.685,50;8,20;1,66;0,00;4.522.683.984,50
BTTL4;11.091,73;;33.400,08;4.031,14;2.904,64;19,76;-119,83;169,30;-47.188,49;-18,63;0,86;-0,07;56.545,25;37.165,59;-3.276,80;3,21;12,07;8,70;-24,67;0,72;0,28;0,05;-44,69;-12,59;;2,75;0,33;-213,24;68.061.401,44
CALI3;17,05;1,58;5,76;0,67;0,19;24,14;21,37;13,39;3,61;5,97;2,37;0,44;0,77;0,40;-0,48;4,26;11,70;3,26;7,36;0,28;0,58;0,24;79,12;;2.165,83;25,32;2,96;0,00;119.159.040,00
CALI4;50,00;;16,88;1,97;0,55;24,14;21,37;13,39;10,58;5,97;2,37;0,44;2,26;1,19;-1,39;4,26;11,70;3,26;7,36;0,28;0,58;0,24;79,12;;;25,32;2,96;0,00;119.159.040,00
CAMB3;9,87;9,53;5,99;1,36;1,08;48,70;19,06;16,88;5,31;4,57;-0,73;-0,19;1,01;3,10;-2,17;3,27;22,64;18,04;17,49;0,80;0,20;1,07;14,78;28,06;210.354,81;7,28;1,65;-0,72;417.255.039,60
CAMB4;6,25;;3,80;0,86;0,68;48,70;19,06;16,88;3,36;4,57;-0,73;-0,19;0,64;1,97;-1,38;3,27;22,64;18,04;17,49;0,80;0,20;1,07;14,78;28,06;;7,28;1,65;-0,46;417.255.039,60
CAML3;5,22;4,94;6,68;0,53;0,16;15,12;4,88;2,25;3,08;8,10;5,02;0,86;0,15;0,75;-0,37;1,64;7,91;2,46;5,22;0,31;0,69;1,09;17,84;2,67;4.893.587,19;9,88;0,78;-0,14;1.827.000.000,00
CASH3;4,20;;9,73;0,90;0,72;15,24;15,24;12,40;7,92;6,73;-1,19;-0,13;1,21;7,71;-0,94;1,69;9,22;7,44;2,28;0,81;0,18;0,60;34,97;26,53;9.029.305,90;4,68;0,43;-0,04;474.527.676,00
CASN3;8,77;1,03;28,88;4,01;1,71;53,15;31,57;16,44;15,04;15,79;3,08;0,82;4,75;28,70;-2,15;1,42;13,88;5,93;10,58;0,43;0,57;0,36;11,65;23,90;0,00;2,19;0,30;0,14;8.529.097.212,50
CASN4;6,07;1,64;19,99;2,77;1,19;53,15;31,57;16,44;10,41;15,79;3,08;0,82;3,29;19,87;-1,49;1,42;13,88;5,93;10,58;0,43;0,57;0,36;11,65;23,90;0,00;2,19;0,30;0,10;8.529.097.212,50
CATA3;103,61;25,55;0,72;0,07;0,04;27,03;8,67;6,61;0,55;3,54;3,00;0,41;0,05;0,12;-0,09;1,92;10,34;4,95;1,95;0,48;0,52;0,75;12,29;23,62;;1.400,84;144,83;0,10;14.940.354,78
CATA4;0,00;;0,00;0,00;0,00;27,03;8,67;6,61;0,00;3,54;3,00;0,41;0,00;0,00;0,00;1,92;10,34;4,95;1,95;0,48;0,52;0,75;12,29;23,62;;1.400,84;144,83;0,00;14.940.354,78
CBAV3;3,85;;13,31;0,57;0,19;11,05;8,33;2,15;3,44;7,90;4,46;0,75;0,29;1,29;-0,27;1,86;4,32;1,41;8,28;0,33;0,66;0,66;9,20;;29.411.586,86;6,70;0,29;-0,11;2.506.629.883,45
CBEE3;11,12;;6,14;0,50;0,21;14,93;9,85;7,46;4,65;9,76;5,11;0,55;0,46;-1,19;-0,27;0,53;8,18;3,45;2,01;0,42;0,58;0,46;8,16;19,77;2.975,20;22,14;1,81;-0,01;4.226.039.773,76
CCXC3;1,16;;-0,25;-0,03;2,34;;;;-3,26;-3,21;0,05;;;-0,03;;0,01;-10,66;-946,44;0,81;-88,75;89,75;0,00;;;;-43,93;-4,68;0,00;1.973.425,64
CEAB3;17,88;3,77;10,98;1,59;0,62;55,09;12,29;6,26;5,59;5,86;0,27;0,08;0,69;4,02;-1,17;1,49;14,53;5,66;16,89;0,39;0,61;0,90;7,64;248,85;66.402.828,14;11,21;1,63;0,14;5.511.421.815,84
CEBR3;22,63;23,44;8,30;1,52;1,10;49,37;54,36;44,81;6,84;4,64;-2,42;-0,54;3,72;2,37;-2,38;7,50;18,27;13,28;13,70;0,73;0,11;0,30;-33,77;10,56;448.249,48;14,93;2,73;0,46;1.685.455.273,95
CEBR5;22,59;16,11;8,28;1,51;1,10;49,37;54,36;44,81;6,83;4,64;-2,42;-0,54;3,71;2,36;-2,38;7,50;18,27;13,28;13,70;0,73;0,11;0,30;-33,77;10,56;259.657,19;14,93;2,73;0,46;1.685.455.273,95
CEBR6;24,13;16,59;8,85;1,62;1,17;49,37;54,36;44,81;7,29;4,64;-2,42;-0,54;3,96;2,52;-2,54;7,50;18,27;13,28;13,70;0,73;0,11;0,30;-33,77;10,56;859.618,19;14,93;2,73;0,49;1.685.455.273,95
CEDO3;19,00;;2,67;0,63;0,20;27,57;12,87;7,15;1,49;4,33;3,09;1,31;0,19;4,22;-0,34;1,13;23,49;7,40;14,79;0,31;0,68;1,03;8,89;;7.600,00;30,25;7,11;-0,33;158.232.569,60
CEDO4;11,60;;1,63;0,38;0,12;27,57;12,87;7,15;0,91;4,33;3,09;1,31;0,12;2,58;-0,21;1,13;23,49;7,40;14,79;0,31;0,68;1,03;8,89;;34.822,81;30,25;7,11;-0,20;158.232.569,60
CEEB3;36,70;3,05;4,51;1,14;0,30;30,33;24,02;12,18;2,29;6,50;3,59;1,78;0,55;-11,11;-0,36;0,86;25,20;6,67;17,34;0,26;0,74;0,55;10,09;16,13;45.433,76;32,28;8,13;0,19;12.259.087.895,34
CEEB5;36,70;3,05;4,51;1,14;0,30;30,33;24,02;12,18;2,29;6,50;3,59;1,78;0,55;-11,11;-0,36;0,86;25,20;6,67;17,34;0,26;0,74;0,55;10,09;16,13;3.670,00;32,28;8,13;0,19;12.259.087.895,34
CEEB6;60,68;2,03;7,46;1,88;0,50;30,33;24,02;12,18;3,78;6,50;3,59;1,78;0,91;-18,36;-0,60;0,86;25,20;6,67;17,34;0,26;0,74;0,55;10,09;16,13;;32,28;8,13;0,32;12.259.087.895,34
CEED3;9,00;;-1,24;-0,16;0,07;18,52;7,73;-8,43;1,36;13,07;11,71;;0,10;1,25;-0,10;1,22;-13,09;-5,75;15,89;-0,44;1,44;0,68;9,53;;1.553,80;-55,34;-7,25;0,30;616.098.524,00
CEED4;20,00;;-2,76;-0,36;0,16;18,52;7,73;-8,43;3,01;13,07;11,71;;0,23;2,78;-0,23;1,22;-13,09;-5,75;15,89;-0,44;1,44;0,68;9,53;;0,00;-55,34;-7,25;0,66;616.098.524,00
CEGR3;96,72;;46,55;13,98;5,57;29,12;18,37;10,78;27,33;28,08;0,75;0,38;5,02;-47,67;-7,07;0,64;30,04;11,97;26,34;0,40;0,60;1,11;2,19;7,66;0,00;6,92;2,08;-33,13;25.112.161.439,04
CEPE3;125,26;;16,69;4,41;0,64;21,75;14,52;6,84;7,86;13,86;6,57;3,69;1,14;16,84;-0,83;1,20;26,42;3,86;7,34;0,15;0,85;0,56;6,27;25,30;;28,41;7,51;0,00;8.662.392.210,18
CEPE5;40,12;;5,35;1,41;0,21;21,75;14,52;6,84;2,52;13,86;6,57;3,69;0,37;5,39;-0,27;1,20;26,42;3,86;7,34;0,15;0,85;0,56;6,27;25,30;;28,41;7,51;0,00;8.662.392.210,18
CEPE6;43,00;;5,73;1,51;0,22;21,75;14,52;6,84;2,70;13,86;6,57;3,69;0,39;5,78;-0,29;1,20;26,42;3,86;7,34;0,15;0,85;0,56;6,27;25,30;;28,41;7,51;0,00;8.662.392.210,18
CESP3;25,55;;7,97;1,15;0,61;30,72;121,64;65,05;4,26;5,71;1,48;0,40;5,18;7,40;-0,70;3,50;14,45;7,72;11,79;0,53;0,47;0,12;-1,33;-2,02;;22,19;3,21;-0,03;8.302.192.833,55
CESP5;25,00;;7,79;1,13;0,60;30,72;121,64;65,05;4,17;5,71;1,48;0,40;5,07;7,24;-0,68;3,50;14,45;7,72;11,79;0,53;0,47;0,12;-1,33;-2,02;;22,19;3,21;-0,03;8.302.192.833,55
CESP6;25,25;;7,87;1,14;0,61;30,72;121,64;65,05;4,21;5,71;1,48;0,40;5,12;7,32;-0,69;3,50;14,45;7,72;11,79;0,53;0,47;0,12;-1,33;-2,02;;22,19;3,21;-0,03;8.302.192.833,55
CGAS3;127,99;3,74;10,59;9,89;1,18;24,14;20,59;11,35;5,84;8,33;2,50;4,23;1,20;15,98;-1,62;1,37;93,41;11,13;22,35;0,12;0,88;0,98;10,17;3,23;12.352,40;12,95;12,09;-0,25;16.961.309.930,13
CGAS5;127,00;3,48;10,50;9,81;1,17;24,14;20,59;11,35;5,79;8,33;2,50;4,23;1,19;15,86;-1,61;1,37;93,41;11,13;22,35;0,12;0,88;0,98;10,17;3,23;49.516,94;12,95;12,09;-0,25;16.961.309.930,13
CGRA3;27,51;11,58;4,81;0,60;0,43;52,41;10,34;15,78;7,34;5,11;-2,19;-0,18;0,76;1,55;-0,78;2,75;12,41;9,03;7,24;0,73;0,27;0,57;8,68;-1,86;24.271,90;46,11;5,72;0,09;562.954.170,24
CGRA4;27,23;11,70;4,76;0,59;0,43;52,41;10,34;15,78;7,26;5,11;-2,19;-0,18;0,75;1,53;-0,77;2,75;12,41;9,03;7,24;0,73;0,27;0,57;8,68;-1,86;161.903,57;46,11;5,72;0,09;562.954.170,24
CIEL3;5,83;;12,97;1,60;0,14;41,12;18,60;11,57;8,06;12,69;4,63;0,92;1,50;1,60;-1,51;1,11;12,31;1,11;3,73;0,09;0,88;0,10;-1,94;-4,62;0,00;3,65;0,45;-0,39;15.839.031.805,63
CLSA3;10,49;;-24,41;3,06;2,30;33,36;-32,02;-16,96;-12,93;-10,71;2,22;-0,52;4,14;7,90;-4,94;2,19;-12,52;-9,40;-34,71;0,75;0,25;0,55;17,88;;57.778.110,00;3,43;-0,43;-0,08;1.971.344.369,40
CLSC3;99,00;6,51;6,29;0,99;0,29;16,60;10,69;5,37;3,16;6,36;3,14;0,98;0,34;5,61;-0,41;1,23;15,67;4,67;12,79;0,30;0,70;0,87;5,86;16,46;49.147,00;100,50;15,75;-1,52;3.902.930.210,64
CLSC4;102,66;7,46;6,52;1,02;0,30;16,60;10,69;5,37;3,27;6,36;3,14;0,98;0,35;5,82;-0,42;1,23;15,67;4,67;12,79;0,30;0,70;0,87;5,86;16,46;502.939,62;100,50;15,75;-1,58;3.902.930.210,64
CMIG3;14,80;10,14;6,51;1,49;0,67;18,16;22,09;15,50;4,57;5,18;1,33;0,43;1,01;-695,62;-0,85;1,00;22,84;10,25;17,27;0,45;0,55;0,66;9,42;15,77;3.251.583,76;9,95;2,27;0,15;35.686.242.102,00
CMIG4;11,30;11,81;4,97;1,14;0,51;18,16;22,09;15,50;3,49;5,18;1,33;0,43;0,77;-531,12;-0,65;1,00;22,84;10,25;17,27;0,45;0,55;0,66;9,42;15,77;88.300.582,48;9,95;2,27;0,12;35.686.242.102,00
CMIN3;5,20;15,96;12,84;3,09;0,79;47,43;26,67;13,26;6,39;5,24;-1,14;-0,55;1,70;3,82;-1,50;1,78;24,04;6,17;20,28;0,26;0,74;0,47;7,57;-9,53;19.840.422,86;1,68;0,40;-0,25;28.523.761.942,00
CMSA3;0,00;;0,00;0,00;0,00;;;;0,00;0,07;0,07;-0,96;;0,00;0,00;38,28;-1.369,84;-1.336,29;-1.392,40;0,98;0,02;0,00;;;;0,00;0,00;0,00;0,00
CMSA4;0,00;;0,00;0,00;0,00;;;;0,00;0,07;0,07;-0,96;;0,00;0,00;38,28;-1.369,84;-1.336,29;-1.392,40;0,98;0,02;0,00;;;;0,00;0,00;0,00;0,00
CNSY3;30,22;;-86,19;-23,75;5,37;18,72;7,08;-7,71;93,87;109,95;16,08;;6,65;-28,61;-6,18;0,41;-27,56;-6,23;4,37;-0,23;1,23;0,81;2,97;;;-1,27;-0,35;0,14;935.885.083,86
COCE3;37,50;;8,34;0,62;0,21;17,54;13,43;4,39;2,73;7,09;4,56;1,03;0,37;-1,42;-0,27;0,57;7,40;2,56;10,56;0,35;0,65;0,58;9,44;-0,85;3.730,00;60,78;4,50;1,12;3.002.077.748,10
COCE5;30,38;;6,76;0,50;0,17;17,54;13,43;4,39;2,21;7,09;4,56;1,03;0,30;-1,15;-0,22;0,57;7,40;2,56;10,56;0,35;0,65;0,58;9,44;-0,85;228.829,90;60,78;4,50;0,91;3.002.077.748,10
COCE6;12,83;;2,85;0,21;0,07;17,54;13,43;4,39;0,93;7,09;4,56;1,03;0,13;-0,49;-0,09;0,57;7,40;2,56;10,56;0,35;0,65;0,58;9,44;-0,85;0,00;60,78;4,50;0,38;3.002.077.748,10
COGN3;3,15;2,12;5,32;0,47;0,25;68,20;22,32;16,49;3,93;7,55;3,62;0,43;0,88;3,99;-0,30;1,53;8,84;4,70;6,01;0,53;0,42;0,28;-1,88;36,40;74.043.933,00;6,70;0,59;-0,02;5.911.309.561,50
CORR3;2,71;;0,01;0,01;0,00;100,00;2.560,96;2.141,14;0,01;-1,26;-1,41;-2,58;0,19;0,01;-0,02;4,25;152,84;44,18;126,45;0,29;0,71;0,02;-16,36;;;201,49;307,95;0,00;1.278.894,65
CORR4;82,00;;0,27;0,41;0,12;100,00;2.560,96;2.141,14;0,22;-1,26;-1,41;-2,58;5,70;0,20;-0,48;4,25;152,84;44,18;126,45;0,29;0,71;0,02;-16,36;;;201,49;307,95;0,00;1.278.894,65
CPFE3;38,69;3,97;8,25;2,08;0,56;31,48;24,89;12,29;4,07;6,33;2,26;1,15;1,01;-19,67;-0,71;0,88;25,17;6,82;16,26;0,27;0,72;0,56;7,33;14,88;41.448.830,05;18,64;4,69;-7,10;44.580.724.283,60
CPLE3;12,13;6,12;11,89;1,41;0,60;21,84;19,62;12,75;7,72;11,64;3,63;0,66;1,52;25,22;-0,74;1,13;11,89;5,01;9,02;0,42;0,58;0,39;6,88;8,87;46.833.810,29;8,58;1,02;0,38;37.561.112.367,45
CPLE5;12,90;6,33;12,64;1,50;0,63;21,84;19,62;12,75;8,21;11,64;3,63;0,66;1,61;26,82;-0,79;1,13;11,89;5,01;9,02;0,42;0,58;0,39;6,88;8,87;4.305,80;8,58;1,02;0,40;37.561.112.367,45
CPLE6;12,95;6,31;12,69;1,51;0,64;21,84;19,62;12,75;8,25;11,64;3,63;0,66;1,62;26,93;-0,79;1,13;11,89;5,01;9,02;0,42;0,58;0,39;6,88;8,87;118.953.387,76;8,58;1,02;0,41;37.561.112.367,45
CPRE3;18,23;;9,29;2,44;0,99;63,83;47,70;31,77;6,19;6,14;-0,05;-0,02;2,95;-20,50;-1,19;0,77;26,21;10,70;22,69;0,41;0,58;0,34;13,50;64,53;;7,49;1,96;-0,82;10.824.655.047,92
CREM3;14,50;;32,70;2,45;0,67;30,30;7,39;2,10;9,28;13,11;3,84;1,01;0,69;4,89;-1,69;1,29;7,50;2,05;9,29;0,27;0,73;0,98;1,09;;;5,91;0,44;22,14;465.122.474,00
CRFB3;8,48;1,13;8,92;0,84;0,19;18,14;3,65;1,69;4,12;7,99;3,87;0,78;0,15;-25,37;-0,36;0,98;9,36;2,13;8,44;0,23;0,75;1,26;14,00;14,62;122.254.636,00;10,15;0,95;0,00;17.884.800.909,28
CRIV3;6,98;;35,10;0,66;0,04;20,26;0,43;0,99;81,37;80,16;;;0,35;0,07;-0,09;131,56;1,89;0,12;;0,06;0,94;0,12;27,56;-21,36;;10,50;0,20;-0,75;707.929.532,00
CRIV4;6,74;;33,89;0,64;0,04;20,26;0,43;0,99;78,57;80,16;;;0,33;0,07;-0,09;131,56;1,89;0,12;;0,06;0,94;0,12;27,56;-21,36;;10,50;0,20;-0,72;707.929.532,00
CRPG3;15,00;;-65,34;0,74;0,48;3,90;-3,32;-0,91;-17,90;-12,49;3,94;-0,16;0,59;1,23;-1,28;2,66;-1,14;-0,73;-4,54;0,65;0,35;0,81;2,32;;9.180,00;20,22;-0,23;0,70;399.635.145,39
CRPG5;13,11;;-57,11;0,65;0,42;3,90;-3,32;-0,91;-15,64;-12,49;3,94;-0,16;0,52;1,07;-1,12;2,66;-1,14;-0,73;-4,54;0,65;0,35;0,81;2,32;;103.416,57;20,22;-0,23;0,61;399.635.145,39
CRPG6;14,99;;-65,29;0,74;0,48;3,90;-3,32;-0,91;-17,89;-12,49;3,94;-0,16;0,59;1,23;-1,28;2,66;-1,14;-0,73;-4,54;0,65;0,35;0,81;2,32;;10.249,50;20,22;-0,23;0,70;399.635.145,39
CSAB3;30,50;;12,39;1,11;0,57;-124,00;1.656,27;2.521,73;18,86;24,57;;;312,32;3,54;-0,71;4,45;8,94;4,57;;0,51;0,49;0,00;-33,40;-1,31;;27,56;2,46;-0,02;305.164.800,00
CSAB4;48,97;;19,89;1,78;0,91;-124,00;1.656,27;2.521,73;30,28;24,57;;;501,45;5,68;-1,15;4,45;8,94;4,57;;0,51;0,49;0,00;-33,40;-1,31;;27,56;2,46;-0,03;305.164.800,00
CSAN3;7,53;;-1,20;1,95;0,11;31,48;6,62;-26,95;4,87;23,33;18,46;7,40;0,32;1,16;-0,14;1,83;-163,24;-9,31;-2,74;0,06;0,74;0,35;26,51;;201.511.459,38;3,85;-6,29;0,00;14.055.279.117,96
CSED3;5,10;4,14;9,23;1,21;0,40;49,82;20,24;7,51;3,43;4,58;1,15;0,41;0,69;6,83;-0,51;1,38;13,05;4,32;19,04;0,33;0,67;0,58;11,74;10,75;1.538.740,52;4,23;0,55;0,18;1.859.167.015,20
CSMG3;33,43;3,93;9,36;1,51;0,77;42,60;24,63;16,78;6,38;9,28;2,90;0,69;1,57;13,00;-0,91;1,57;16,13;8,19;8,78;0,51;0,49;0,49;8,84;12,48;95.415.732,81;22,15;3,57;-1,24;12.711.860.096,67
CSNA3;7,98;6,90;-4,69;0,76;0,10;26,35;10,30;-5,05;2,30;9,34;7,04;2,33;0,24;1,18;-0,16;1,35;-16,24;-2,23;4,28;0,14;0,83;0,44;11,42;;47.796.228,19;10,49;-1,70;-0,02;10.582.229.697,06
CSRN3;13,60;;3,66;1,28;0,36;30,20;25,11;15,59;2,27;4,88;2,61;1,46;0,57;7,63;-0,47;1,26;34,89;9,82;20,56;0,28;0,72;0,63;7,94;17,89;0,00;10,67;3,72;0,30;2.273.440.192,00
CSRN5;15,10;;4,06;1,42;0,40;30,20;25,11;15,59;2,52;4,88;2,61;1,46;0,63;8,47;-0,52;1,26;34,89;9,82;20,56;0,28;0,72;0,63;7,94;17,89;0,00;10,67;3,72;0,34;2.273.440.192,00
CSRN6;15,50;;4,17;1,45;0,41;30,20;25,11;15,59;2,59;4,88;2,61;1,46;0,65;8,69;-0,53;1,26;34,89;9,82;20,56;0,28;0,72;0,63;7,94;17,89;0,00;10,67;3,72;0,35;2.273.440.192,00
CSUD3;18,50;6,10;8,35;1,57;1,09;42,12;21,60;15,64;6,05;5,89;-0,16;-0,04;1,31;21,23;-1,54;1,22;18,78;13,06;13,04;0,70;0,30;0,84;5,53;28,11;562.679,52;11,80;2,22;-4,33;773.300.000,00
CTAX3;1,20;;-0,23;0,31;0,03;13,46;-7,27;-33,82;-1,07;-6,03;-4,96;1,43;0,08;-0,11;-0,03;0,38;-133,85;-12,42;-9,42;0,09;0,91;0,37;-15,50;;3.943,95;3,90;-5,23;0,00;32.052.427,20
